,Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
15614,2021-12-19,2021,12,19,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027353,0.031,8,29,0.258333,0.5,0,6.0,0.05,0.1,11,,4.1125,9.0,0,8,38.921847,-77.013178
15615,2021-12-19,2021,12,19,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027353,0.031,8,29,0.258333,0.5,0,6.0,0.075,0.1,1,0.0,4.1125,9.0,0,8,38.921847,-77.013178
15616,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.294318,0.409,23,7.225806451612903,0.057143,0.1,2,,13.271429,24.1,23,23,38.921847,-77.013178
15617,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.294318,0.409,23,7.225806451612903,0.1,0.4,9,0.0,13.271429,24.1,23,23,38.921847,-77.013178
15618,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.294318,0.409,23,7.225806451612903,0.057143,0.1,2,,14.165217,26.0,23,25,38.921847,-77.013178
15619,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.294318,0.409,23,7.225806451612903,0.1,0.4,9,0.0,14.165217,26.0,23,25,38.921847,-77.013178
15620,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.3,0.3,0,3.0,0.057143,0.1,2,,13.271429,24.1,23,23,38.921847,-77.013178
15621,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.3,0.3,0,3.0,0.1,0.4,9,0.0,13.271429,24.1,23,23,38.921847,-77.013178
15622,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.3,0.3,0,3.0,0.057143,0.1,2,,14.165217,26.0,23,25,38.921847,-77.013178
15623,2021-12-20,2021,12,20,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.019882,0.029,9,27,0.3,0.3,0,3.0,0.1,0.4,9,0.0,14.165217,26.0,23,25,38.921847,-77.013178
15624,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.450125,0.816,9,7.225806451612903,0.3125,1.0,11,,22.020833,34.8,8,32,38.921847,-77.013178
15625,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.450125,0.816,9,7.225806451612903,0.341667,1.4,9,1.0,22.020833,34.8,8,32,38.921847,-77.013178
15626,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.450125,0.816,9,7.225806451612903,0.3125,1.0,11,,23.820833,37.2,8,35,38.921847,-77.013178
15627,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.450125,0.816,9,7.225806451612903,0.341667,1.4,9,1.0,23.820833,37.2,8,35,38.921847,-77.013178
15628,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.458333,0.6,11,7.0,0.3125,1.0,11,,22.020833,34.8,8,32,38.921847,-77.013178
15629,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.458333,0.6,11,7.0,0.341667,1.4,9,1.0,22.020833,34.8,8,32,38.921847,-77.013178
15630,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.458333,0.6,11,7.0,0.3125,1.0,11,,23.820833,37.2,8,35,38.921847,-77.013178
15631,2021-12-21,2021,12,21,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.011765,0.015,12,14,0.458333,0.6,11,7.0,0.341667,1.4,9,1.0,23.820833,37.2,8,35,38.921847,-77.013178
15632,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.308083,0.618,7,7.225806451612903,0.15,0.5,11,,9.491667,23.0,7,22,38.921847,-77.013178
15633,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.308083,0.618,7,7.225806451612903,0.175,0.6,8,0.0,9.491667,23.0,7,22,38.921847,-77.013178
15634,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.308083,0.618,7,7.225806451612903,0.15,0.5,11,,9.7375,23.6,7,22,38.921847,-77.013178
15635,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.308083,0.618,7,7.225806451612903,0.175,0.6,8,0.0,9.7375,23.6,7,22,38.921847,-77.013178
15636,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.325,0.4,0,5.0,0.15,0.5,11,,9.491667,23.0,7,22,38.921847,-77.013178
15637,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.325,0.4,0,5.0,0.175,0.6,8,0.0,9.491667,23.0,7,22,38.921847,-77.013178
15638,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.325,0.4,0,5.0,0.15,0.5,11,,9.7375,23.6,7,22,38.921847,-77.013178
15639,2021-12-22,2021,12,22,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.027588,0.032,11,30,0.325,0.4,0,5.0,0.175,0.6,8,0.0,9.7375,23.6,7,22,38.921847,-77.013178
15640,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.272,0.365,18,7.225806451612903,0.075,0.3,5,,9.408333,21.2,18,20,38.921847,-77.013178
15641,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.272,0.365,18,7.225806451612903,0.1125,0.4,2,0.0,9.408333,21.2,18,20,38.921847,-77.013178
15642,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.272,0.365,18,7.225806451612903,0.075,0.3,5,,9.654167,22.6,18,21,38.921847,-77.013178
15643,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.272,0.365,18,7.225806451612903,0.1125,0.4,2,0.0,9.654167,22.6,18,21,38.921847,-77.013178
15644,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.25,0.3,8,3.0,0.075,0.3,5,,9.408333,21.2,18,20,38.921847,-77.013178
15645,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.25,0.3,8,3.0,0.1125,0.4,2,0.0,9.408333,21.2,18,20,38.921847,-77.013178
15646,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.25,0.3,8,3.0,0.075,0.3,5,,9.654167,22.6,18,21,38.921847,-77.013178
15647,2021-12-23,2021,12,23,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.024235,0.03,8,28,0.25,0.3,8,3.0,0.1125,0.4,2,0.0,9.654167,22.6,18,21,38.921847,-77.013178
15648,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.370792,0.578,23,7.225806451612903,0.1,0.3,8,,13.75,25.3,23,24,38.921847,-77.013178
15649,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.370792,0.578,23,7.225806451612903,0.15,0.6,6,0.0,13.75,25.3,23,24,38.921847,-77.013178
15650,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.370792,0.578,23,7.225806451612903,0.1,0.3,8,,14.2,26.7,21,25,38.921847,-77.013178
15651,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.370792,0.578,23,7.225806451612903,0.15,0.6,6,0.0,14.2,26.7,21,25,38.921847,-77.013178
15652,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.35,0.5,21,6.0,0.1,0.3,8,,13.75,25.3,23,24,38.921847,-77.013178
15653,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.35,0.5,21,6.0,0.15,0.6,6,0.0,13.75,25.3,23,24,38.921847,-77.013178
15654,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.35,0.5,21,6.0,0.1,0.3,8,,14.2,26.7,21,25,38.921847,-77.013178
15655,2021-12-24,2021,12,24,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.018235,0.023,7,21,0.35,0.5,21,6.0,0.15,0.6,6,0.0,14.2,26.7,21,25,38.921847,-77.013178
15656,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.353333,0.514,18,7.225806451612903,0.225,0.4,14,,9.9125,26.9,17,25,38.921847,-77.013178
15657,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.353333,0.514,18,7.225806451612903,0.245833,0.7,17,0.0,9.9125,26.9,17,25,38.921847,-77.013178
15658,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.353333,0.514,18,7.225806451612903,0.225,0.4,14,,10.0375,29.6,17,27,38.921847,-77.013178
15659,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.353333,0.514,18,7.225806451612903,0.245833,0.7,17,0.0,10.0375,29.6,17,27,38.921847,-77.013178
15660,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.366667,0.5,0,6.0,0.225,0.4,14,,9.9125,26.9,17,25,38.921847,-77.013178
15661,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.366667,0.5,0,6.0,0.245833,0.7,17,0.0,9.9125,26.9,17,25,38.921847,-77.013178
15662,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.366667,0.5,0,6.0,0.225,0.4,14,,10.0375,29.6,17,27,38.921847,-77.013178
15663,2021-12-25,2021,12,25,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.025529,0.033,7,31,0.366667,0.5,0,6.0,0.245833,0.7,17,0.0,10.0375,29.6,17,27,38.921847,-77.013178
15664,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.282917,0.386,19,7.225806451612903,0.075,0.4,23,,4.495833,12.3,19,11,38.921847,-77.013178
15665,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.282917,0.386,19,7.225806451612903,0.108333,0.6,22,0.0,4.495833,12.3,19,11,38.921847,-77.013178
15666,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.282917,0.386,19,7.225806451612903,0.075,0.4,23,,4.2625,13.0,19,12,38.921847,-77.013178
15667,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.282917,0.386,19,7.225806451612903,0.108333,0.6,22,0.0,4.2625,13.0,19,12,38.921847,-77.013178
15668,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.308333,0.4,0,5.0,0.075,0.4,23,,4.495833,12.3,19,11,38.921847,-77.013178
15669,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.308333,0.4,0,5.0,0.108333,0.6,22,0.0,4.495833,12.3,19,11,38.921847,-77.013178
15670,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.308333,0.4,0,5.0,0.075,0.4,23,,4.2625,13.0,19,12,38.921847,-77.013178
15671,2021-12-26,2021,12,26,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.028706,0.034,9,31,0.308333,0.4,0,5.0,0.108333,0.6,22,0.0,4.2625,13.0,19,12,38.921847,-77.013178
15672,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.306042,0.413,23,7.225806451612903,0.0,0.0,2,,10.6625,18.8,22,17,38.921847,-77.013178
15673,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.306042,0.413,23,7.225806451612903,0.025,0.1,1,0.0,10.6625,18.8,22,17,38.921847,-77.013178
15674,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.306042,0.413,23,7.225806451612903,0.0,0.0,2,,11.266667,20.3,22,19,38.921847,-77.013178
15675,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.306042,0.413,23,7.225806451612903,0.025,0.1,1,0.0,11.266667,20.3,22,19,38.921847,-77.013178
15676,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.304167,0.4,23,5.0,0.0,0.0,2,,10.6625,18.8,22,17,38.921847,-77.013178
15677,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.304167,0.4,23,5.0,0.025,0.1,1,0.0,10.6625,18.8,22,17,38.921847,-77.013178
15678,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.304167,0.4,23,5.0,0.0,0.0,2,,11.266667,20.3,22,19,38.921847,-77.013178
15679,2021-12-27,2021,12,27,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.016471,0.024,7,22,0.304167,0.4,23,5.0,0.025,0.1,1,0.0,11.266667,20.3,22,19,38.921847,-77.013178
15680,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.417217,0.679,8,7.225806451612903,0.1125,0.4,8,,18.142857,34.5,18,32,38.921847,-77.013178
15681,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.417217,0.679,8,7.225806451612903,0.145833,0.9,8,0.0,18.142857,34.5,18,32,38.921847,-77.013178
15682,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.417217,0.679,8,7.225806451612903,0.1125,0.4,8,,19.617391,38.6,18,36,38.921847,-77.013178
15683,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.417217,0.679,8,7.225806451612903,0.145833,0.9,8,0.0,19.617391,38.6,18,36,38.921847,-77.013178
15684,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.429167,0.5,9,6.0,0.1125,0.4,8,,18.142857,34.5,18,32,38.921847,-77.013178
15685,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.429167,0.5,9,6.0,0.145833,0.9,8,0.0,18.142857,34.5,18,32,38.921847,-77.013178
15686,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.429167,0.5,9,6.0,0.1125,0.4,8,,19.617391,38.6,18,36,38.921847,-77.013178
15687,2021-12-28,2021,12,28,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.015471,0.021,9,19,0.429167,0.5,9,6.0,0.145833,0.9,8,0.0,19.617391,38.6,18,36,38.921847,-77.013178
15688,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.444,0.624,9,7.225806451612903,0.128571,0.5,14,,17.1,24.8,16,23,38.921847,-77.013178
15689,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.444,0.624,9,7.225806451612903,0.168182,0.7,12,0.0,17.1,24.8,16,23,38.921847,-77.013178
15690,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.444,0.624,9,7.225806451612903,0.128571,0.5,14,,18.654167,27.7,16,25,38.921847,-77.013178
15691,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.444,0.624,9,7.225806451612903,0.168182,0.7,12,0.0,18.654167,27.7,16,25,38.921847,-77.013178
15692,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.425,0.5,12,6.0,0.128571,0.5,14,,17.1,24.8,16,23,38.921847,-77.013178
15693,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.425,0.5,12,6.0,0.168182,0.7,12,0.0,17.1,24.8,16,23,38.921847,-77.013178
15694,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.425,0.5,12,6.0,0.128571,0.5,14,,18.654167,27.7,16,25,38.921847,-77.013178
15695,2021-12-29,2021,12,29,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.004059,0.005,7,5,0.425,0.5,12,6.0,0.168182,0.7,12,0.0,18.654167,27.7,16,25,38.921847,-77.013178
15696,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.433125,0.49,14,7.225806451612903,0.0,0.0,2,,13.879167,18.2,16,17,38.921847,-77.013178
15697,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.433125,0.49,14,7.225806451612903,0.020833,0.1,2,0.0,13.879167,18.2,16,17,38.921847,-77.013178
15698,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.433125,0.49,14,7.225806451612903,0.0,0.0,2,,15.329167,20.3,16,19,38.921847,-77.013178
15699,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.433125,0.49,14,7.225806451612903,0.020833,0.1,2,0.0,15.329167,20.3,16,19,38.921847,-77.013178
15700,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.4375,0.5,0,6.0,0.0,0.0,2,,13.879167,18.2,16,17,38.921847,-77.013178
15701,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.4375,0.5,0,6.0,0.020833,0.1,2,0.0,13.879167,18.2,16,17,38.921847,-77.013178
15702,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.4375,0.5,0,6.0,0.0,0.0,2,,15.329167,20.3,16,19,38.921847,-77.013178
15703,2021-12-30,2021,12,30,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.010588,0.013,13,12,0.4375,0.5,0,6.0,0.020833,0.1,2,0.0,15.329167,20.3,16,19,38.921847,-77.013178
15704,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.410667,0.569,23,7.225806451612903,0.0125,0.1,14,,9.125,16.0,4,15,38.921847,-77.013178
15705,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.410667,0.569,23,7.225806451612903,0.033333,0.2,13,0.0,9.125,16.0,4,15,38.921847,-77.013178
15706,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.410667,0.569,23,7.225806451612903,0.0125,0.1,14,,9.808333,17.7,4,16,38.921847,-77.013178
15707,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.410667,0.569,23,7.225806451612903,0.033333,0.2,13,0.0,9.808333,17.7,4,16,38.921847,-77.013178
15708,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.404167,0.5,23,6.0,0.0125,0.1,14,,9.125,16.0,4,15,38.921847,-77.013178
15709,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.404167,0.5,23,6.0,0.033333,0.2,13,0.0,9.125,16.0,4,15,38.921847,-77.013178
15710,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.404167,0.5,23,6.0,0.0125,0.1,14,,9.808333,17.7,4,16,38.921847,-77.013178
15711,2021-12-31,2021,12,31,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,0.014667,0.019,8,18,0.404167,0.5,23,6.0,0.033333,0.2,13,0.0,9.808333,17.7,4,16,38.921847,-77.013178
15712,2021-11-01,2021,11,1,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.022059,0.027,9,25,0.245833,0.3,6,6.0,0.425,0.5,8,,6.370833,11.8,18,10,34.756189,-92.281296
15713,2021-11-01,2021,11,1,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.022059,0.027,9,25,0.245833,0.3,6,6.0,0.4375,0.6,8,0.0,6.370833,11.8,18,10,34.756189,-92.281296
15714,2021-11-01,2021,11,1,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.022059,0.027,9,25,0.245833,0.4,0,5.0,0.425,0.5,8,,6.370833,11.8,18,10,34.756189,-92.281296
15715,2021-11-01,2021,11,1,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.022059,0.027,9,25,0.245833,0.4,0,5.0,0.4375,0.6,8,0.0,6.370833,11.8,18,10,34.756189,-92.281296
15716,2021-11-02,2021,11,2,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.018235,0.02,7,19,0.2625,0.3,7,6.0,0.6,1.2,11,,6.643478,11.3,18,10,34.756189,-92.281296
15717,2021-11-02,2021,11,2,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.018235,0.02,7,19,0.2625,0.3,7,6.0,0.6375,1.6,10,1.0,6.643478,11.3,18,10,34.756189,-92.281296
15718,2021-11-02,2021,11,2,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.018235,0.02,7,19,0.2625,0.3,0,3.0,0.6,1.2,11,,6.643478,11.3,18,10,34.756189,-92.281296
15719,2021-11-02,2021,11,2,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.018235,0.02,7,19,0.2625,0.3,0,3.0,0.6375,1.6,10,1.0,6.643478,11.3,18,10,34.756189,-92.281296
15720,2021-11-03,2021,11,3,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.016118,0.021,7,19,0.279167,0.4,19,6.0,0.3375,0.4,14,,6.958333,13.7,19,12,34.756189,-92.281296
15721,2021-11-03,2021,11,3,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.016118,0.021,7,19,0.279167,0.4,19,6.0,0.370833,0.5,17,0.0,6.958333,13.7,19,12,34.756189,-92.281296
15722,2021-11-03,2021,11,3,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,0.016118,0.021,7,19,0.3,0.3,0,3.0,0.3375,0.4,14,,6.958333,13.7,19,12,34.756189,-92.281296
